Show,EpId,ClipId,Start,Stop,is_stutter,stutter_ratio,calculated_raters
StutterTalk,31,23,30023680,30071680,1,0.75,4
StutterTalk,31,24,35158880,35206880,0,0.3333333333333333,3
StutterTalk,31,25,35240960,35288960,1,1.0,3
StutterTalk,31,26,35391520,35439520,0,0.0,3
StutterTalk,31,27,37475200,37523200,0,0.3333333333333333,3
StutterTalk,31,28,38768000,38816000,0,0.0,3
StutterTalk,31,29,39081760,39129760,0,0.0,3
StutterTalk,31,30,40430240,40478240,0,0.0,3
StutterTalk,31,31,40766560,40814560,0,0.0,3
StutterTalk,31,32,41295360,41343360,0,0.3333333333333333,3
StutterTalk,31,33,42529760,42577760,1,0.75,4
StutterTalk,31,34,42555040,42603040,1,1.0,4
StutterTalk,31,35,45589920,45637920,0,0.0,3
StutterTalk,31,36,6692320,6740320,1,1.0,3
StutterTalk,31,37,50986240,51034240,0,0.3333333333333333,3
StutterTalk,31,38,7505120,7553120,0,0.0,3
StutterTalk,31,39,7533600,7581600,1,1.0,4
StutterTalk,32,0,448160,496160,0,0.0,3
StutterTalk,32,1,28938240,28986240,0,0.3333333333333333,3
StutterTalk,32,2,29174080,29222080,0,0.0,3
StutterTalk,32,3,2716800,2764800,0,0.0,3
StutterTalk,32,4,29377600,29425600,0,0.3333333333333333,3
StutterTalk,32,5,29479680,29527680,1,0.6666666666666666,3
StutterTalk,32,6,29504640,29552640,0,0.0,3
StutterTalk,32,7,31335520,31383520,0,0.0,3
StutterTalk,32,8,2910240,2958240,0,0.0,3
StutterTalk,32,9,3423040,3471040,0,0.3333333333333333,3
StutterTalk,32,10,3660320,3708320,0,0.0,3
StutterTalk,32,11,3833440,3881440,0,0.0,3
StutterTalk,32,12,4442720,4490720,0,0.25,4
StutterTalk,32,13,4887200,4935200,0,0.0,3
StutterTalk,32,14,6811360,6859360,0,0.0,3
StutterTalk,32,15,7092320,7140320,0,0.0,3
StutterTalk,32,16,7560160,7608160,0,0.0,3
StutterTalk,32,17,7602560,7650560,0,0.0,3
StutterTalk,32,18,7829280,7877280,0,0.0,3
StutterTalk,32,19,8052800,8100800,0,0.0,3
StutterTalk,32,20,8132000,8180000,0,0.0,3
StutterTalk,32,21,8158560,8206560,0,0.0,3
StutterTalk,32,22,1841280,1889280,0,0.0,3
StutterTalk,32,23,8769120,8817120,0,0.0,3
StutterTalk,32,24,10353920,10401920,0,0.25,4
StutterTalk,32,25,12039680,12087680,1,1.0,4
StutterTalk,32,26,12633120,12681120,0,0.0,3
StutterTalk,32,27,13660640,13708640,0,0.0,3
StutterTalk,32,28,15105280,15153280,0,0.0,3
StutterTalk,32,29,15886560,15934560,0,0.0,3
StutterTalk,32,30,16004000,16052000,0,0.0,3
StutterTalk,32,31,16029920,16077920,1,0.6,5
StutterTalk,32,32,16509600,16557600,0,0.0,3
StutterTalk,32,33,16639840,16687840,0,0.3333333333333333,3
StutterTalk,32,34,19245280,19293280,0,0.3333333333333333,3
StutterTalk,32,35,21306880,21354880,1,1.0,4
StutterTalk,32,36,21925760,21973760,1,0.6666666666666666,3
StutterTalk,32,37,22297120,22345120,0,0.0,3
StutterTalk,32,38,25806880,25854880,0,0.0,3
StutterTalk,32,39,26278560,26326560,0,0.0,3
StutterTalk,33,0,2885120,2933120,0,0.0,3
StutterTalk,33,1,47693280,47741280,1,1.0,3
StutterTalk,33,2,47730240,47778240,0,0.0,3
StutterTalk,33,3,48192640,48240640,0,0.3333333333333333,3
StutterTalk,33,4,48230240,48278240,1,0.6666666666666666,3
StutterTalk,33,5,48302080,48350080,1,1.0,3
StutterTalk,33,6,48870240,48918240,0,0.0,3
StutterTalk,33,7,48902400,48950400,0,0.3333333333333333,3
StutterTalk,33,8,49042720,49090720,1,0.6666666666666666,3
StutterTalk,33,9,49076960,49124960,0,0.3333333333333333,3
StutterTalk,33,10,49307680,49355680,1,0.6666666666666666,3
StutterTalk,33,11,49338560,49386560,1,1.0,3
StutterTalk,33,12,50383200,50431200,1,1.0,3
StutterTalk,33,13,50418560,50466560,1,1.0,4
StutterTalk,33,14,51067200,51115200,1,0.6666666666666666,3
StutterTalk,33,15,51100960,51148960,1,1.0,3
StutterTalk,33,16,51159680,51207680,1,0.75,4
StutterTalk,33,17,51191360,51239360,0,0.3333333333333333,3
StutterTalk,33,18,52324480,52372480,1,0.75,4
StutterTalk,33,19,52365120,52413120,1,0.75,4
StutterTalk,33,20,8564480,8612480,1,0.6666666666666666,3
StutterTalk,33,21,8596320,8644320,0,0.0,3
StutterTalk,33,22,52604640,52652640,1,0.75,4
StutterTalk,33,23,52637920,52685920,1,0.75,4
StutterTalk,33,24,53243200,53291200,0,0.0,3
StutterTalk,33,25,53280960,53328960,0,0.3333333333333333,3
StutterTalk,33,27,8803520,8851520,1,0.6666666666666666,3
StutterTalk,33,28,8850560,8898560,1,0.5,4
StutterTalk,33,29,8925920,8973920,1,1.0,3
StutterTalk,33,30,9806240,9854240,0,0.3333333333333333,3
StutterTalk,33,31,9836800,9884800,0,0.3333333333333333,3
StutterTalk,33,32,9959680,10007680,1,0.6666666666666666,3
StutterTalk,33,33,9990880,10038880,1,0.6666666666666666,3
StutterTalk,33,34,10038080,10086080,0,0.3333333333333333,3
StutterTalk,33,35,10072480,10120480,0,0.3333333333333333,3
StutterTalk,33,36,10127200,10175200,0,0.0,3
StutterTalk,33,37,10163360,10211360,1,0.6666666666666666,3
StutterTalk,33,38,10507520,10555520,1,1.0,4
StutterTalk,33,39,10563680,10611680,0,0.0,3
StutterTalk,33,40,10988320,11036320,0,0.3333333333333333,3
StutterTalk,33,41,11019200,11067200,0,0.0,3
StutterTalk,33,42,4116640,4164640,0,0.3333333333333333,3
StutterTalk,33,43,4151200,4199200,0,0.0,3
StutterTalk,33,44,11077600,11125600,1,0.6666666666666666,3
StutterTalk,33,45,11145120,11193120,0,0.3333333333333333,3
StutterTalk,33,46,11176640,11224640,0,0.0,3
StutterTalk,33,47,12281440,12329440,0,0.3333333333333333,3
StutterTalk,33,48,12335840,12383840,1,1.0,4
StutterTalk,33,49,12451200,12499200,0,0.25,4
StutterTalk,33,50,12482400,12530400,0,0.0,3
StutterTalk,33,51,13459520,13507520,0,0.0,3
StutterTalk,33,52,13502240,13550240,0,0.3333333333333333,3
StutterTalk,33,53,13893920,13941920,0,0.3333333333333333,3
StutterTalk,33,54,13926240,13974240,0,0.0,3
StutterTalk,33,55,14094240,14142240,0,0.0,3
StutterTalk,33,56,14126240,14174240,0,0.3333333333333333,3
StutterTalk,33,57,14190720,14238720,0,0.3333333333333333,3
StutterTalk,33,58,14221280,14269280,1,1.0,3
StutterTalk,33,59,14996320,15044320,0,0.0,3
StutterTalk,33,60,15031360,15079360,1,1.0,3
StutterTalk,33,61,17518880,17566880,1,0.75,4
StutterTalk,33,62,17557760,17605760,0,0.3333333333333333,3
StutterTalk,33,63,5255040,5303040,0,0.3333333333333333,3
StutterTalk,33,64,5285600,5333600,1,1.0,4
StutterTalk,33,65,17693280,17741280,1,0.6666666666666666,3
StutterTalk,33,66,17736320,17784320,0,0.3333333333333333,3
StutterTalk,33,67,18164640,18212640,0,0.3333333333333333,3
StutterTalk,33,68,18203200,18251200,1,0.6666666666666666,3
StutterTalk,33,69,18502560,18550560,1,1.0,4
StutterTalk,33,70,18535840,18583840,1,1.0,3
StutterTalk,33,71,18791360,18839360,1,1.0,3
StutterTalk,33,72,18821280,18869280,1,1.0,3
StutterTalk,33,73,18898720,18946720,0,0.3333333333333333,3
StutterTalk,33,74,18961920,19009920,1,1.0,3
StutterTalk,33,75,19181600,19229600,1,0.75,4
StutterTalk,33,76,19232320,19280320,0,0.3333333333333333,3
StutterTalk,33,77,19282720,19330720,0,0.0,3
StutterTalk,33,78,20442400,20490400,1,1.0,3
StutterTalk,33,79,20476800,20524800,1,0.6666666666666666,3
StutterTalk,33,80,21027840,21075840,0,0.3333333333333333,3
StutterTalk,33,81,21058400,21106400,0,0.3333333333333333,3
StutterTalk,33,82,5689760,5737760,1,0.6666666666666666,3
StutterTalk,33,83,5720320,5768320,1,0.6666666666666666,3
StutterTalk,33,84,21248320,21296320,0,0.0,3
StutterTalk,33,85,21279200,21327200,0,0.3333333333333333,3
StutterTalk,33,86,21536800,21584800,0,0.0,3
StutterTalk,33,87,21568480,21616480,1,0.75,4
StutterTalk,33,88,21603360,21651360,0,0.0,3
StutterTalk,33,89,21686400,21734400,1,1.0,3
StutterTalk,33,90,21719040,21767040,0,0.0,3
StutterTalk,33,91,21758880,21806880,0,0.0,3
StutterTalk,33,92,21792320,21840320,1,1.0,4
StutterTalk,33,93,22095680,22143680,1,0.6666666666666666,3
StutterTalk,33,94,22128320,22176320,1,1.0,3
StutterTalk,33,95,23420800,23468800,1,0.6666666666666666,3
StutterTalk,33,96,23450880,23498880,0,0.3333333333333333,3
StutterTalk,33,97,23872800,23920800,0,0.3333333333333333,3
StutterTalk,33,98,23902720,23950720,1,0.6666666666666666,3
StutterTalk,33,99,24170720,24218720,1,0.75,4
StutterTalk,33,100,24202080,24250080,1,1.0,4
StutterTalk,33,101,24881600,24929600,1,0.6666666666666666,3
StutterTalk,33,102,24911680,24959680,1,0.6666666666666666,3
StutterTalk,33,103,7273760,7321760,0,0.0,3
StutterTalk,33,104,7307840,7355840,1,1.0,3
StutterTalk,33,105,25241120,25289120,1,0.6666666666666666,3
StutterTalk,33,106,25270880,25318880,1,1.0,3
StutterTalk,33,107,25870880,25918880,0,0.3333333333333333,3
StutterTalk,33,108,25903200,25951200,1,1.0,4
StutterTalk,33,109,25957760,26005760,0,0.0,3
StutterTalk,33,110,26002560,26050560,0,0.3333333333333333,3
StutterTalk,33,111,26088480,26136480,1,1.0,3
StutterTalk,33,112,26122560,26170560,1,1.0,3
StutterTalk,33,113,26226080,26274080,0,0.0,3
StutterTalk,33,114,26259200,26307200,0,0.25,4
StutterTalk,33,115,26717120,26765120,0,0.3333333333333333,3
StutterTalk,33,116,26752480,26800480,0,0.3333333333333333,3
StutterTalk,33,117,26769440,26817440,1,0.6666666666666666,3
StutterTalk,33,118,26845920,26893920,1,0.8,5
StutterTalk,33,119,26880480,26928480,0,0.3333333333333333,3
StutterTalk,33,120,29035200,29083200,0,0.0,3
StutterTalk,33,121,29085120,29133120,0,0.0,3
StutterTalk,33,122,7455360,7503360,1,1.0,4
StutterTalk,33,123,7487520,7535520,1,0.6666666666666666,3
StutterTalk,33,124,29139200,29187200,1,1.0,3
StutterTalk,33,125,29245440,29293440,0,0.3333333333333333,3
StutterTalk,33,126,29278880,29326880,1,1.0,3
StutterTalk,33,127,29649920,29697920,0,0.3333333333333333,3
StutterTalk,33,128,29682400,29730400,1,1.0,4
StutterTalk,33,129,29945760,29993760,1,1.0,3
StutterTalk,33,130,29977920,30025920,1,0.6666666666666666,3
StutterTalk,33,131,30130560,30178560,0,0.3333333333333333,3
StutterTalk,33,132,30161920,30209920,0,0.0,3
StutterTalk,33,133,30206240,30254240,1,1.0,4
StutterTalk,33,134,30660000,30708000,0,0.0,3
StutterTalk,33,135,30690240,30738240,0,0.3333333333333333,3
StutterTalk,33,136,31016000,31064000,0,0.0,3
StutterTalk,33,137,31065760,31113760,1,0.6666666666666666,3
StutterTalk,33,138,31104800,31152800,1,1.0,3
StutterTalk,33,139,31216960,31264960,0,0.0,3
StutterTalk,33,140,31246880,31294880,1,0.8333333333333334,6
StutterTalk,33,141,7529920,7577920,0,0.0,3
StutterTalk,33,142,31573440,31621440,1,0.6666666666666666,3
StutterTalk,33,143,31607040,31655040,0,0.0,3
StutterTalk,33,144,31660960,31708960,0,0.3333333333333333,3
StutterTalk,33,145,31707040,31755040,0,0.3333333333333333,3
StutterTalk,33,146,31800640,31848640,0,0.3333333333333333,3
StutterTalk,33,147,32736000,32784000,1,1.0,4
StutterTalk,33,148,32768320,32816320,0,0.25,4
StutterTalk,33,149,32866400,32914400,0,0.3333333333333333,3
StutterTalk,33,150,32899360,32947360,1,1.0,3
StutterTalk,33,151,33100640,33148640,0,0.0,3
StutterTalk,33,152,33132640,33180640,1,1.0,4
StutterTalk,33,153,36191520,36239520,1,0.6666666666666666,3
StutterTalk,33,154,36229920,36277920,0,0.3333333333333333,3
StutterTalk,33,155,36478720,36526720,1,0.6666666666666666,3
StutterTalk,33,156,36518240,36566240,0,0.3333333333333333,3
StutterTalk,33,157,37863840,37911840,0,0.0,3
StutterTalk,33,158,37911520,37959520,0,0.3333333333333333,3
StutterTalk,33,159,38919040,38967040,1,0.6666666666666666,3
StutterTalk,33,160,38954240,39002240,0,0.3333333333333333,3
StutterTalk,33,161,7578720,7626720,0,0.3333333333333333,3
StutterTalk,33,162,7612960,7660960,1,0.6666666666666666,3
StutterTalk,33,163,39516640,39564640,0,0.0,3
StutterTalk,33,164,39549920,39597920,1,0.6666666666666666,3
StutterTalk,33,165,39590560,39638560,0,0.3333333333333333,3
StutterTalk,33,166,39660160,39708160,1,1.0,3
StutterTalk,33,167,39882240,39930240,0,0.3333333333333333,3
StutterTalk,33,168,39916320,39964320,1,0.6666666666666666,3
StutterTalk,33,169,40950880,40998880,0,0.3333333333333333,3
StutterTalk,33,170,40989120,41037120,1,1.0,4
StutterTalk,33,171,42005600,42053600,0,0.3333333333333333,3
StutterTalk,33,172,42035520,42083520,0,0.0,3
StutterTalk,33,173,42243200,42291200,0,0.0,3
StutterTalk,33,174,42275040,42323040,1,1.0,3
StutterTalk,33,175,42366400,42414400,1,0.75,4
StutterTalk,33,176,42405280,42453280,1,1.0,4
StutterTalk,33,177,42962240,43010240,0,0.3333333333333333,3
StutterTalk,33,178,43005120,43053120,1,0.6666666666666666,3
StutterTalk,33,179,43111360,43159360,1,0.6666666666666666,3
StutterTalk,33,180,43147360,43195360,0,0.0,3
StutterTalk,33,181,7675520,7723520,1,0.6666666666666666,3
StutterTalk,33,182,7716320,7764320,0,0.3333333333333333,3
StutterTalk,33,183,43838400,43886400,1,0.6666666666666666,3
StutterTalk,33,184,43880640,43928640,0,0.0,3
StutterTalk,33,185,44437280,44485280,0,0.0,3
StutterTalk,33,186,44467360,44515360,0,0.3333333333333333,3
StutterTalk,33,187,44543520,44591520,0,0.3333333333333333,3
StutterTalk,33,188,44752480,44800480,0,0.0,3
StutterTalk,33,189,44782240,44830240,1,0.6666666666666666,3
StutterTalk,33,190,45073440,45121440,1,0.5,4
StutterTalk,33,191,45109600,45157600,1,0.6666666666666666,3
StutterTalk,33,192,45355840,45403840,1,0.75,4
StutterTalk,33,193,45385920,45433920,0,0.3333333333333333,3
StutterTalk,33,194,45550720,45598720,1,1.0,4
StutterTalk,33,195,45585440,45633440,1,1.0,4
StutterTalk,33,196,45780960,45828960,0,0.0,3
StutterTalk,33,197,45814560,45862560,1,1.0,4
StutterTalk,33,198,46714400,46762400,0,0.3333333333333333,3
StutterTalk,33,199,46753760,46801760,0,0.0,3
StutterTalk,33,200,47052480,47100480,0,0.0,3
StutterTalk,33,201,47087680,47135680,1,1.0,5
StutterTalk,33,202,8360320,8408320,1,0.6666666666666666,3
StutterTalk,33,203,8391040,8439040,0,0.0,3
StutterTalk,34,0,35766720,35814720,1,1.0,3
StutterTalk,34,1,36245760,36293760,0,0.3333333333333333,3
StutterTalk,34,2,36572160,36620160,0,0.3333333333333333,3
StutterTalk,34,3,36750560,36798560,1,1.0,3
StutterTalk,34,4,39634720,39682720,0,0.0,3
StutterTalk,34,5,41916800,41964800,0,0.3333333333333333,3
StutterTalk,34,6,42676640,42724640,1,0.6666666666666666,3
StutterTalk,34,7,44587360,44635360,0,0.0,3
StutterTalk,34,8,4683680,4731680,0,0.3333333333333333,3
StutterTalk,34,9,7364800,7412800,0,0.3333333333333333,3
StutterTalk,34,10,7815360,7863360,0,0.0,3
StutterTalk,34,11,1910880,1958880,1,0.6666666666666666,3
StutterTalk,34,12,1941120,1989120,1,1.0,3
StutterTalk,34,13,13357600,13405600,1,1.0,3
StutterTalk,34,14,13392480,13440480,0,0.3333333333333333,3
StutterTalk,34,15,13476640,13524640,1,1.0,5
StutterTalk,34,16,13544320,13592320,0,0.3333333333333333,3
StutterTalk,34,17,14788000,14836000,1,0.8,5
StutterTalk,34,18,15806080,15854080,0,0.25,4
StutterTalk,34,19,16342400,16390400,0,0.0,3
StutterTalk,34,20,16708800,16756800,1,0.75,4
StutterTalk,34,21,17881280,17929280,1,1.0,4
StutterTalk,34,22,18123680,18171680,0,0.3333333333333333,3
StutterTalk,34,23,18798560,18846560,1,1.0,4
StutterTalk,34,24,20495200,20543200,0,0.0,3
StutterTalk,34,25,20783680,20831680,0,0.0,3
StutterTalk,34,26,21115840,21163840,0,0.3333333333333333,3
StutterTalk,34,27,3242880,3290880,0,0.0,3
StutterTalk,34,28,21865760,21913760,0,0.0,3
StutterTalk,34,29,21925280,21973280,0,0.3333333333333333,3
StutterTalk,34,30,25481600,25529600,1,0.6666666666666666,3
StutterTalk,34,31,25892800,25940800,0,0.0,3
StutterTalk,34,32,26023680,26071680,1,0.6666666666666666,3
StutterTalk,34,33,26177440,26225440,0,0.0,3
StutterTalk,34,35,27309760,27357760,1,1.0,4
StutterTalk,34,36,27543680,27591680,0,0.3333333333333333,3
StutterTalk,34,37,27864800,27912800,0,0.0,3
StutterTalk,34,38,27894720,27942720,0,0.3333333333333333,3
StutterTalk,34,39,32614880,32662880,1,1.0,3
StutterTalk,35,0,43343360,43391360,1,0.6666666666666666,3
StutterTalk,35,1,44299360,44347360,1,1.0,3
StutterTalk,35,2,45598880,45646880,1,1.0,5
StutterTalk,35,3,45897120,45945120,1,1.0,4
StutterTalk,35,4,46008960,46056960,1,1.0,4
StutterTalk,35,5,46037280,46085280,1,1.0,4
StutterTalk,35,6,46091360,46139360,1,1.0,5
StutterTalk,35,7,46126560,46174560,1,0.6666666666666666,3
StutterTalk,35,8,10338400,10386400,1,1.0,3
StutterTalk,35,9,12450240,12498240,1,1.0,4
StutterTalk,35,10,12478080,12526080,1,1.0,4
StutterTalk,35,11,12554080,12602080,1,1.0,5
StutterTalk,35,12,13476800,13524800,1,1.0,3
StutterTalk,35,13,13835040,13883040,1,1.0,3
StutterTalk,35,14,17600800,17648800,1,1.0,5
StutterTalk,35,15,18402560,18450560,1,1.0,3
StutterTalk,35,16,18983840,19031840,1,1.0,4
StutterTalk,35,17,19186560,19234560,1,1.0,4
StutterTalk,35,18,20280000,20328000,1,0.6666666666666666,3
StutterTalk,35,19,21320960,21368960,1,0.5,4
StutterTalk,35,20,21401440,21449440,1,1.0,5
StutterTalk,35,21,25756640,25804640,1,1.0,3
StutterTalk,35,22,26859840,26907840,1,1.0,5
StutterTalk,35,23,28079520,28127520,1,0.6666666666666666,3
StutterTalk,35,24,28701600,28749600,0,0.3333333333333333,3
StutterTalk,35,25,30625120,30673120,0,0.3333333333333333,3
StutterTalk,35,26,31265760,31313760,1,0.8,5
StutterTalk,35,27,3545120,3593120,1,1.0,3
StutterTalk,35,28,34152960,34200960,1,1.0,6
StutterTalk,35,29,34552160,34600160,0,0.3333333333333333,3
StutterTalk,35,30,36018880,36066880,1,0.6666666666666666,3
StutterTalk,35,31,3585920,3633920,1,1.0,4
StutterTalk,35,32,36935520,36983520,1,1.0,4
StutterTalk,35,33,37078400,37126400,1,1.0,4
StutterTalk,35,34,37616960,37664960,1,1.0,4
StutterTalk,35,35,37644320,37692320,1,1.0,3
StutterTalk,35,36,39096800,39144800,1,1.0,3
StutterTalk,35,37,39690560,39738560,1,1.0,3
StutterTalk,35,38,42225280,42273280,1,1.0,4
StutterTalk,35,39,42611680,42659680,1,1.0,6
StutterTalk,36,0,2602400,2650400,0,0.0,3
StutterTalk,36,1,40055520,40103520,1,0.75,4
StutterTalk,36,2,41049440,41097440,1,0.6666666666666666,3
StutterTalk,36,3,44204800,44252800,1,1.0,6
StutterTalk,36,4,44496640,44544640,1,0.6666666666666666,3
StutterTalk,36,5,46531520,46579520,0,0.0,3
StutterTalk,36,6,8401280,8449280,0,0.3333333333333333,3
StutterTalk,36,7,9015360,9063360,1,0.6666666666666666,3
StutterTalk,36,8,10574240,10622240,0,0.0,3
StutterTalk,36,9,13550400,13598400,1,1.0,3
StutterTalk,36,10,14577760,14625760,0,0.0,3
StutterTalk,36,11,14933120,14981120,0,0.0,3
StutterTalk,36,12,15166720,15214720,1,0.6666666666666666,3
StutterTalk,36,13,16967520,17015520,1,0.6666666666666666,3
StutterTalk,36,14,17019040,17067040,1,1.0,3
StutterTalk,36,15,19922080,19970080,0,0.3333333333333333,3
StutterTalk,36,16,20142240,20190240,0,0.0,3
StutterTalk,36,17,20751040,20799040,1,1.0,4
StutterTalk,36,18,21208320,21256320,1,0.6666666666666666,3
StutterTalk,36,19,22761120,22809120,1,0.6666666666666666,3
StutterTalk,36,20,4619360,4667360,1,0.6666666666666666,3
StutterTalk,36,21,23527680,23575680,0,0.0,3
StutterTalk,36,22,24249120,24297120,1,0.6666666666666666,3
StutterTalk,36,23,24283040,24331040,1,0.6,5
StutterTalk,36,24,24349920,24397920,0,0.0,3
StutterTalk,36,25,24620480,24668480,1,0.6666666666666666,3
StutterTalk,36,26,25573440,25621440,0,0.0,3
StutterTalk,36,27,26885120,26933120,1,0.6666666666666666,3
StutterTalk,36,28,27175840,27223840,0,0.0,3
StutterTalk,36,29,27624800,27672800,0,0.3333333333333333,3
StutterTalk,36,30,29327680,29375680,1,0.6666666666666666,3
StutterTalk,36,31,30719840,30767840,0,0.3333333333333333,3
StutterTalk,36,32,32123040,32171040,0,0.0,3
StutterTalk,36,33,33375360,33423360,0,0.0,3
StutterTalk,36,34,33790880,33838880,1,0.6666666666666666,3
StutterTalk,36,35,34914240,34962240,0,0.3333333333333333,3
StutterTalk,36,36,35575360,35623360,1,1.0,3
StutterTalk,36,37,36083360,36131360,1,0.5,4
StutterTalk,36,38,37430720,37478720,0,0.0,3
StutterTalk,36,39,37788000,37836000,1,0.75,4
StutterTalk,37,0,935040,983040,1,0.6666666666666666,3
StutterTalk,37,1,16924480,16972480,0,0.3333333333333333,3
StutterTalk,37,2,16959680,17007680,0,0.0,3
StutterTalk,37,3,17225760,17273760,0,0.3333333333333333,3
StutterTalk,37,4,17254720,17302720,0,0.3333333333333333,3
StutterTalk,37,5,17334400,17382400,1,1.0,4
StutterTalk,37,6,17360480,17408480,0,0.3333333333333333,3
StutterTalk,37,7,17477920,17525920,1,1.0,3
StutterTalk,37,8,17505120,17553120,1,0.6666666666666666,3
StutterTalk,37,9,17521600,17569600,0,0.3333333333333333,3
StutterTalk,37,10,17861600,17909600,1,1.0,3
StutterTalk,37,11,17896800,17944800,0,0.0,3
StutterTalk,37,12,17971680,18019680,0,0.3333333333333333,3
StutterTalk,37,13,18107680,18155680,0,0.3333333333333333,3
StutterTalk,37,14,18141760,18189760,0,0.0,3
StutterTalk,37,15,18265120,18313120,0,0.3333333333333333,3
StutterTalk,37,16,18296160,18344160,0,0.0,3
StutterTalk,37,17,18432000,18480000,0,0.3333333333333333,3
StutterTalk,37,18,18478080,18526080,0,0.0,3
StutterTalk,37,19,3444960,3492960,0,0.0,3
StutterTalk,37,20,3473280,3521280,0,0.0,3
StutterTalk,37,21,18653280,18701280,1,0.6666666666666666,3
StutterTalk,37,22,18686560,18734560,1,1.0,4
StutterTalk,37,23,18723840,18771840,1,0.6666666666666666,3
StutterTalk,37,24,18754560,18802560,1,1.0,3
StutterTalk,37,25,18914400,18962400,0,0.0,3
StutterTalk,37,26,18951840,18999840,1,1.0,3
StutterTalk,37,27,18999360,19047360,0,0.0,3
StutterTalk,37,28,19025440,19073440,1,1.0,3
StutterTalk,37,29,19244320,19292320,1,0.5,4
StutterTalk,37,30,19278720,19326720,1,0.75,4
StutterTalk,37,31,20905440,20953440,1,1.0,3
StutterTalk,37,32,20947520,20995520,1,1.0,4
StutterTalk,37,33,21936800,21984800,1,0.6666666666666666,3
StutterTalk,37,34,21970400,22018400,0,0.3333333333333333,3
StutterTalk,37,35,22315200,22363200,1,1.0,3
StutterTalk,37,36,22341280,22389280,1,0.6666666666666666,3
StutterTalk,37,37,23053760,23101760,0,0.0,3
StutterTalk,37,38,3532320,3580320,0,0.3333333333333333,3
StutterTalk,37,39,3560960,3608960,0,0.3333333333333333,3
StutterTalk,37,40,3655840,3703840,0,0.0,3
StutterTalk,37,41,3685440,3733440,1,0.6666666666666666,3
StutterTalk,37,42,3759360,3807360,0,0.0,3
StutterTalk,37,43,3788160,3836160,1,1.0,3
StutterTalk,37,44,3889120,3937120,0,0.0,3
StutterTalk,37,45,3914880,3962880,0,0.3333333333333333,3
StutterTalk,37,46,4141440,4189440,1,1.0,4
StutterTalk,37,47,4169600,4217600,0,0.0,3
StutterTalk,37,48,4240160,4288160,1,1.0,5
StutterTalk,37,49,4268160,4316160,1,1.0,4
StutterTalk,37,50,4679360,4727360,1,1.0,3
StutterTalk,37,51,4707360,4755360,1,0.5,4
StutterTalk,37,52,4739200,4787200,0,0.3333333333333333,3
StutterTalk,37,53,5340480,5388480,1,1.0,3
StutterTalk,37,54,5369920,5417920,0,0.3333333333333333,3
StutterTalk,37,55,1657120,1705120,1,1.0,3
StutterTalk,37,56,1685600,1733600,1,1.0,3
StutterTalk,37,57,5398880,5446880,1,1.0,4
StutterTalk,37,58,5435040,5483040,1,0.6666666666666666,3
StutterTalk,37,59,5459680,5507680,1,1.0,4
StutterTalk,37,60,5620320,5668320,1,0.75,4
StutterTalk,37,61,5660480,5708480,1,1.0,3
StutterTalk,37,62,5713280,5761280,1,0.8,5
StutterTalk,37,63,5993440,6041440,0,0.0,3
StutterTalk,37,64,6021280,6069280,0,0.3333333333333333,3
StutterTalk,37,65,6066720,6114720,0,0.0,3
StutterTalk,37,66,6098880,6146880,1,0.6666666666666666,3
StutterTalk,37,67,6142720,6190720,0,0.0,3
StutterTalk,37,68,6170880,6218880,0,0.0,3
StutterTalk,37,69,6344480,6392480,0,0.0,3
StutterTalk,37,70,6381120,6429120,1,0.6666666666666666,3
StutterTalk,37,71,2116800,2164800,1,0.6666666666666666,3
StutterTalk,37,72,2149920,2197920,1,1.0,3
StutterTalk,37,73,6415360,6463360,0,0.3333333333333333,3
StutterTalk,37,74,6616640,6664640,0,0.3333333333333333,3
StutterTalk,37,75,6663200,6711200,1,1.0,3
StutterTalk,37,76,6755680,6803680,0,0.3333333333333333,3
StutterTalk,37,77,6786400,6834400,1,1.0,3
StutterTalk,37,78,6803200,6851200,1,1.0,3
StutterTalk,37,79,6955360,7003360,1,1.0,3
StutterTalk,37,80,6982240,7030240,1,1.0,3
StutterTalk,37,81,7022240,7070240,1,1.0,3
StutterTalk,37,82,7048160,7096160,1,1.0,3
StutterTalk,37,83,7173280,7221280,1,1.0,4
StutterTalk,37,84,7200160,7248160,1,0.6666666666666666,3
StutterTalk,37,85,7240800,7288800,0,0.0,3
StutterTalk,37,86,7279360,7327360,1,0.6666666666666666,3
StutterTalk,37,87,7333920,7381920,1,1.0,3
StutterTalk,37,88,2391520,2439520,1,0.75,4
StutterTalk,37,89,2430240,2478240,0,0.0,3
StutterTalk,37,90,7388480,7436480,1,0.6666666666666666,3
StutterTalk,37,91,7435520,7483520,0,0.3333333333333333,3
StutterTalk,37,92,7466720,7514720,0,0.3333333333333333,3
StutterTalk,37,93,7514240,7562240,0,0.3333333333333333,3
StutterTalk,37,94,7534080,7582080,1,0.6666666666666666,3
StutterTalk,37,95,7574560,7622560,0,0.0,3
StutterTalk,37,96,7675040,7723040,1,0.6666666666666666,3
StutterTalk,37,97,7703040,7751040,0,0.0,3
StutterTalk,37,98,7746080,7794080,1,1.0,4
StutterTalk,37,99,7793120,7841120,0,0.0,3
StutterTalk,37,100,7819360,7867360,1,1.0,3
StutterTalk,37,101,7863840,7911840,1,1.0,3
StutterTalk,37,102,7890560,7938560,1,0.6666666666666666,3
